,30,30,30,60,60,60,90,90,90,120,120,120
,5,10,20,5,10,20,5,10,20,5,10,20
0,430.12624937774945,24512.556176742677,210726.33807862602,41.88142878975964,187.76038970404886,2454.1965297964935,36.01642010406646,120.7310989155367,511.53079945427265,32.84250082482749,103.533597831349,304.0933476251435
1,165.02103811960086,8400.847316740874,131136.72684039653,38.294266708131055,156.1698441512374,1239.1483965102818,31.872524387644553,111.29013143142124,432.94423114102904,29.996736281509452,96.95679087515757,281.7891434342664
2,150.219562851107,8090.282397297589,119459.70091757367,35.66375868090301,144.90855959039308,1185.9547396276134,29.375193868672817,105.91186468707843,414.08333231037216,29.005543610291667,93.86155348461247,277.60515175787833
3,94.35006764372763,7116.336177213005,99981.58849872112,34.89402733715982,138.0288928845012,1071.6515961510393,28.18256429563093,99.43430754292184,371.44825301169277,25.941722182951402,91.77123801514085,274.1851614761991
4,91.16836990214536,3022.4313337668405,90803.55224470134,33.66669736629329,136.28163257253607,987.8956400691328,27.143888083878057,96.709692593269,366.4443978778813,25.55555376221368,89.22337922442422,270.6971409910506
5,83.861614244717,2681.5487773149507,56054.01713741246,30.89066385099441,132.93937806706845,983.6791339194943,25.991530752140935,94.66649204607945,364.0370941707592,24.046959618354627,88.84634322516828,269.5919242514255
6,77.21149814595677,2652.061225270188,54597.124983911475,30.010710548714663,130.8128827457718,936.2675501455009,25.401648210576234,93.32912698669631,361.7085221651609,23.461051755103924,87.75626844097506,268.98492437461925
7,76.31450082758955,2416.4147144204867,54520.13498929306,29.126871975905587,128.34958476520808,930.6682516491381,24.04805426775844,91.19262343883702,357.027243926057,21.918917388866536,87.33815600747829,266.76599744609445
8,73.20807955891375,2355.663423386975,54273.290039989704,29.126871975905587,124.62350593519963,912.6296790898849,23.620974502714578,90.8473940167476,356.44627606817875,21.580845245695155,85.90047408558867,266.76599744609445
9,73.15039807433726,1917.4463334671457,54172.54231029855,28.937432374536268,124.18686321367002,912.5260948254905,22.82467884871733,89.3624015841928,353.547388869352,21.294157922800437,84.09517086980186,265.7970228817486
10,71.08588360998995,1905.0552037399113,49267.08565637238,27.406849573230875,123.1231732463717,912.4844821183398,22.10385259294919,89.30605464307298,351.8373686628969,20.792609556267607,82.94831965603463,264.9137790954776
11,70.38535605278493,1899.8023698925065,47749.79229232264,25.937675527831896,122.3042391499726,912.4844821183398,21.388781288954156,89.23610495820805,351.20131194971344,20.300533109390663,81.95763394050041,264.9137790954776
12,48.78073436802465,1862.4979913116258,46896.43568300465,25.574374683340906,120.8783062689941,909.8826836409877,20.703210357328178,88.00549290617701,350.3837466442263,19.52125839646452,81.88094849041566,264.2368573412169
13,47.99373627231468,1846.0570846584626,46791.60650940054,24.574827692563485,118.84669338147236,876.2772625711849,20.610417094945657,87.6379199374095,350.3837466442263,18.904972438756268,81.63909773826661,264.2368573412169
14,47.02730480000034,1790.410318079161,39012.26897825822,24.380341448292608,118.43443000666181,815.690909849185,20.330926729829233,86.32998308133129,350.10775942987124,18.49760303292027,81.44145103618716,264.2368573412169
15,44.93707919917997,1010.3797740907745,39004.315503672384,23.932986835546007,118.43443000666181,813.718122149062,19.85120046407433,86.08507646138695,350.10775942987124,18.16192772396552,80.94192198602495,263.38774468297316
16,44.187250909668734,1007.7099966406993,36094.98804511563,23.511129578698583,116.40886246582849,699.3737268967633,19.85120046407433,85.99004520424515,350.0439577806917,17.82386260412536,80.19111069385286,259.9767025510742
17,42.83512888205811,998.71689561926,32549.16086280148,22.409417315430552,111.60327608859832,698.8659424080138,19.845668354501388,85.90538033734884,347.0388809732139,17.406599580167363,79.47264523870825,259.9767025510742
18,41.14473454443421,998.6700792990382,31196.385932912763,21.388074876755393,110.52935160534585,658.5087579212363,19.573867425425636,84.7810425945174,342.81624778617555,17.147757554913195,79.18538614662648,259.57774403568624
19,40.064845504393915,979.1345623995913,31011.30215426901,21.388074876755393,109.31683396103136,658.5087579212363,19.54715060459134,84.64992108653625,342.81624778617555,17.018302144227103,78.2846049312053,258.2934748339998
20,39.518517757189095,930.893749160734,30996.57882908121,21.388074876755393,108.33033388922271,650.8244733718118,19.34122555551783,83.32151530315824,338.183876856893,16.804242866572633,77.32900558626787,257.7303714283316
21,39.117777407919725,921.3937758272988,30909.56157408764,20.41184458135119,107.9477736000093,649.9210819217187,18.80611432151179,82.46986035375345,336.8856147215911,15.993976955837464,76.60583523440484,256.8635990526351
22,37.91918176874682,899.8946335415021,30196.13869120528,20.323412827514748,106.94010586276762,646.101040948408,18.06439514124878,82.0808681425565,336.80399220224587,15.577842431115547,76.41699140956345,255.16103883179287
23,36.52129224869613,863.696887205074,28370.308381084506,20.094515743886152,101.79751302024597,643.4200455397389,17.50062311214875,81.12118555392288,336.1710541191723,14.957084722940873,76.14830488916597,253.67126493448637
24,35.24125552659326,847.9156578535145,24657.319609461974,19.630593567065787,100.65498531885942,628.9788043668754,16.698747854882665,80.33299406373821,335.3934718730059,14.201155861812383,75.81347467276012,252.35133762880972
25,34.722094542498795,836.9609416424851,21445.625856472987,19.552997223308235,99.93289069499666,628.9788043668754,16.67009194969237,77.59683132915626,335.3934718730059,13.843387703796878,75.39258868557563,250.49284532872213
26,33.79156117591021,654.7158004232159,21233.833629622273,19.425611914097995,98.83211299901,625.4470462453888,16.446484012362856,76.83866694573369,335.0944125797809,13.370614713387232,74.45785137102092,250.49284532872213
27,33.4851086067308,654.2079173201713,21209.43560838665,18.701824014374473,96.6930722670048,625.4470462453888,16.24257657763455,76.81055323035483,334.53761783386796,13.121827498371653,74.36532012638104,250.49284532872213
